,Unnamed: 0.1,Unnamed: 0,month,year,region,id,count,title,rank,date,artist,url,acoustic,dance,energy,instrumental,loudness,mode,tempo,valence,explicit,lyrics,emotions,anger,love,sadness,emotions_id
484,484,13720,9,2019,United Kingdom,6v3KW9xbzN5yKLt9YKDYA2,30,Señorita,1,2019-09-01,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.759,0.548,0.0,-6.049,0.0,116.967,0.749,False,"I love it when you call me señorita
I wish I could pretend I didn't need ya
But every touch is ooh-la-la-la
It&#39;s true, la-la-la
Ooh, I should be runnin'
Ooh, you keep me coming for ya
Land in Miami
The air was hot from summer rain
Sweat drippin' off me
Before I even knew her name, la-la-la
It felt like ooh-la-la-la (Yeah, no)
Sapphire moonlight
We danced for hours in the sand
Tequila Sunrise
Her body fit right in my hands, la-la-la
I wish it wasn't so damn hard to leave ya
Locked in the hotel
There's just some things that never change
You say we're just friends
But friends don't know the way you taste, la-la-la
'Cause you know it's been a long time coming
Don't ya let me fall, oh
Ooh, when your lips undress me
Hooked on your tongue
Ooh, love, your kiss is deadly, don't stop
All along I've been coming for ya (For you)
And I hope it meant something to you (Ooh)
Call my name, I'll be coming for ya (Coming for you)
For ya (Oh, she loves it when I call)
",love,0.006222235970199108,0.8128800392150879,0.0051911259070038795,0
485,485,13750,9,2019,United Kingdom,7b4ky1LlQLFhXHmhZkFgqV,30,Ladbroke Grove,4,2019-09-01,AJ Tracey,https://open.spotify.com/track/7b4ky1LlQLFhXHmhZkFgqV,0.0939,0.903,0.839,0.0,-9.447,0.0,133.986,0.727,False,"No one sees
Conduct
No one knows the pain
No one feels the same
Yo, it's the hyper man set
AJ Tracey live and direct
DJ mash up, then mash up the deck
The microphone champ is live and direct
And again
Said bubble
Vibes and dat (Vibes)
Cruise like a 4-wheel drive and dat
Tek time, everytings live and dat
Becah AJ T's on the mic and dat
Watch the sun now
Had a likkle beef but it's done now (It's done)
I just need a drink and a rub down
When my team's in the place, it's shut down (Down)
I'ma ride on a wave 'til it's sundown (Wave it)
Peng ting, looking like a touchdown (Gorg)
All my haters looking vexed 'cause I'm up now (Vexed)
I went up, then my kettle got bust down (Bling, blow)
(I'm a rock-) I'm a rock star (Psych out)
I get the yattie love like a pop star (Woo)
And when I'm in my ends I'm a block star
Wait, everybody run from the cop car (Woo-woo)
And I dunno about sober (I don't)
I'm just a block boy sitting in a Rover (21)
I got my friends and my fam on my shoulder (My fam)
I been cold but my money got me colder
Said I'm a rock star (Yeah)
",approval,0.029209066182374954,0.0017926080618053675,0.0038685472682118416,0
486,486,13780,9,2019,United Kingdom,1tNJrcVe6gwLEiZCtprs1u,29,3 Nights,2,2019-09-01,Dominic Fike,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,0.223,0.815,0.518,0.0,-6.594,0.0,151.891,0.877,False,"Three nights at the motel
Under streetlights
In the city of palms
Call me what you want, when you want, if you want
And you can call me names if you call me up
Feel like the least of all your problems
You can reach me if you wanna stay up tonight
Stay up at night
Green lights in your body language
Seems like you could use a little
Company from me
But if you got everything
Figured out like you say
Don't waste a minute
It's only a matter of time
For you-ou, to-oo
Tell me now
'Cause I've been up for
I can't fix each and all your problems
I'm no good with names and faces
Just sent me naked pictures
From her neck down to the waist
Stuck in my feelings and vows
She stopped returning my calls
Flaws turn into walls and barricades
And I'm too fucked on and over both ways
And now every long day is a bad one
I can't make you call or make you stay
Or take you off the pedestal
So I get lost in modern music watching movies
Talking to the walls in my room
Walking through the halls in my head
Just tryna make sure it all makes sense
I ain't made of money
Maybe someday you could take it from me
I'm up too late
Thinking 'bout you
In MIA for
",annoyance,0.4532089829444885,0.008294406346976757,0.02403135411441326,1
487,487,13809,9,2019,United Kingdom,23GvTfcGK454ppLsts3W44,29,Strike a Pose (feat. Aitch),10,2019-09-02,Young T & Bugsey,https://open.spotify.com/track/23GvTfcGK454ppLsts3W44,0.0107,0.531,0.581,1.62e-05,-5.801,1.0,137.776,0.591,True,"Toddla T produc-y (Toddla T, produc-y)
Strike me a pose, girl you're kinda cute you know
Here all alone, girl you gotta loosen up
'Cause your body wanna move you know
Uptight, just loosen up
MacDaddy with the juice you know
Sippin' on a Duck-Duck-Goose you know
Oh, oh
Look into my eyes, tell me what do you see?
I see wrist bust-down nigga, twenty on each
That's a big back baby come and fling it on me
Rosé by the case for that Bon Appétit
Watch your girl, 'cause she digging the drip
If she with me then she ain't a regular bitch
Rock my world, she a free l'il minx
We got a freezer in the Range shorty come take a sip
Gucci on her hip with the Fashionova thick
Can you do a trick? Can you do it on a dick?
That's a big fat couple racks spend it on a coat
Meet me on a low, I got money that I'm tryna blow
Money that I'm tryna throw, six figures on a dilly
Feel like Biggaveli now I got a l'il Kimmy
Yo feel like Makaveli when I pull up in the city
Bust a dance for me I ain't talkin' 'bout the shiggy
Yo Aitch fly boy, MacDaddy with the juice
Strike a pose babygirl, you lookin' sassy for the shoot
Came from Nottingham to Manny with a baddy in the coupe
I'm nineteen she's thirty-two, to her I'm actually a youth
Heh, wrap another zoot
Tell her turn around, show me what the back of it can do
Loosen up, shake it off, back it up a few
Them other girls are too jealous, they ain't flashier than you (No way)
Bend it over, push it on me, then rotate your hips (Woo, woo!)
When we fucked she let me take a pic
One chance, are you leaving or are you taking it?
I got some white chocolate, I promise you'll like the taste of it (Crazy)
Blitzed a couple bottles now I'm zoned out
Mandem moving mad, more time are getting thrown out
Hold that position, quick let me get my phone out
Babe just do me a favour and-
",admiration,0.022390443831682205,0.028112025000154972,0.00109536771196872,0
488,488,13838,9,2019,United Kingdom,6y1UtRcHQU07aUs3oxZ8Yn,29,Sorry,8,2019-09-01,Joel Corry,https://open.spotify.com/track/6y1UtRcHQU07aUs3oxZ8Yn,0.0547,0.744,0.79,0.000802,-4.617,0.0,125.002,0.847,False,"I can't live without you
I know I did you wrong, I know I did you wrong
And it's my fault, I'm sorry
I can see my whole world changing 'cause of you
It's upside down, I'm lonely
Should've known better, should've known you're my best friend
Come back here, give me one more try
There's no need to live if I can't be with you
What I did was wrong, I'm sorry
I didn't know how much I really missed you
Last night I made a big mistake
Now I'm sitting in my room like brandy
Taking time to contemplate
How I've been such a fool lately
Lately, we just fuss and fight
We argue about everything
That drove me to leave that night
And tell you that it's the end
",sadness,0.02533719874918461,0.011426512151956558,0.6033472418785095,1
489,489,13867,9,2019,United States,6vBdBCoOhKHiYDDOcorfNo,30,Goodbyes (Feat. Young Thug),5,2019-09-01,Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,0.447,0.58,0.653,0.0,-3.818,1.0,150.231,0.175,True,"Me and Kurt feel the same, too much pleasure is pain
My girl spites me in vain, all I do is complain
She needs something to change, need to take off the edge
So - it all tonight
And don't tell me to shut up
When you know you talk too much
But you don't got - to say
I want you out of my head
There's no way I could save you
'Cause I need to be saved, too
I'm no good at goodbyes
We're both acting insane, but too stubborn to change
Now I'm drinkin' again, 80 proof in my veins
And my fingertips stained, looking over the edge
Don't - with me tonight
Said you needed this heart then you got it
Turns out that it wasn't what you wanted
And we wouldn't let go and we lost it
Now I'm a goner
I want you right in my life
I want you back here tonight
I'm tryna to cut you, no knife
I wanna slice you and dice you
My argues possessive, it got you precise
Can you not turn off the TV? I'm watching the fight
I flood the garage, blue diamond, no shark
You're Barbie life doll, it's Nicki Minaj
You don't need a key to drive, your car on the charger
I just wanna see the side, the one that's unbothered
And I don't want you never go outside
I promise if they play, my - slidin'
I'm - her and the tour bus still ridin'
Yeah, yeah, yeah, yeah, yeah
Goodbye, goodbye, goodbye
",annoyance,0.3360069515183568,0.0660837721079588,0.2071218341588974,1
490,490,13897,9,2019,United States,6EOKwHETwSkZ9gW2b6ASE0,27,Ransom,2,2019-09-01,Lil Tecca,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,0.0204,0.745,0.642,0.0,-6.257,0.0,179.974,0.226,True,"Turn you to a dancer
Yeah
(Internet Money, bitch)
I got black, I got white, what you want?
Hop outside a Ghost and hop up in a Phantom
I know I'm 'bout to blow-oh-whoa-oh, I ain't dumb
They try to take my flow, I take they - for ransom
I know that I'm gone
They see me blowing up, now they say they want a song
I see two twin opps, leave 'em on a banner
I got red, I got blue, what you want?
The Chanel or Balenciaga, Louis and Vuitton
She know I got the Fendi, Prada when I hit Milan
I needed me a die or rider, I need me the one
I started from the bottom, you could see the way I stunt
I want all the diamonds, I want that - to weigh a ton
The opps they tryna line me 'cause they hate the place I'm from
But them - don't know me, they just know the place I'm from
I got lots of shawties tryna pull up to my place
But you ain't want me last year, so just get up out my face
They all up in my inbox, so I know they want a taste
I know they want my downfall, - are you laced?
",curiosity,0.02703346498310566,0.00587288336828351,0.001360614551231265,2
491,491,13924,9,2019,United States,5qmq61DAAOUaW8AUo8xKhh,23,Truth Hurts,3,2019-09-01,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,0.11,0.715,0.624,0.0,-3.046,0.0,158.087,0.412,True,"Why men great 'til they gotta be great?
Whoah
I just took a DNA test, turns out I'm 100% that bitch
Even when I'm crying crazy
Yeah, I got boy problems, that's the human in me
Bling-bling, then I solve 'em, that's the goddess in me
You coulda had a bad bitch, non-committal
Help you with your career, just a little
You're supposed to hold me down
But you're holding me back
And that's the sound of me not calling you back
Don't text me, tell it straight to my face
Best friend sat me down in the salon chair
Shampoo press, get you out of my hair
Fresh photos with the bomb lighting
New man on the Minnesota Vikings
Truth hurts, needed something more exciting
Bom-bom-bi-dom, bi-dum-bum-bay
You tried to break my heart
Oh, that breaks my heart
That you thought you ever had it
No you ain't from the start
Hey, I'm glad you're back with your bitch
I mean who would wanna hide this?
I will never ever ever ever ever be your side chick
I put the sing in single
Ain't worried 'bout a ring on my finger
So you can tell your friends, ""Shoot your shot""
When you see 'em
It's OK, he already in my DMs
I'ma hit you back in a minute
I don't play tag, bitch I been it
We don't fuck with lies
We don't do goodbyes
We just keep it pushing like aye, aye, aye
",disappointment,0.2481868714094162,0.010088933631777763,0.3592633605003357,1
492,492,13947,9,2019,United States,21jGcNKet2qwijlDFuPiPb,15,Circles,1,2019-09-16,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,0.192,0.695,0.762,0.00244,-3.497,1.0,120.042,0.553,False,"We couldn't turn around
'Til we were upside down
I'll be the bad guy now
But, no, I ain't too proud
I couldn't be there
Even when I tried
You don't believe it
We do this every time
Seasons change and our love went cold
Feed the flame 'cause we can't let it go
Run away, but we're running in circles
I dare you to do something
I'm waiting on you again
So I don't take the blame
I got a feeling that it's time to let go
I say so
I knew that this was doomed from the get-go
You thought that it was special, special
But it was just the sex though, the sex though
And I still hear the echoes (the echoes)
Maybe you don't understand what I'm going through
It's only me
What you got to lose?
Make up your mind, tell me
What are you gonna do?
",disapproval,0.1938917338848114,0.009443740360438824,0.014830506406724453,1
493,493,13962,9,2019,United States,0RiRZpuVRbi7oqRdSMwhQY,14,Sunflower - Spider-Man: Into the Spider-Verse,10,2019-09-16,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,0.522,0.0,-4.368,1.0,89.96,0.925,False,"Ayy, ayy, ayy, ayy (ooh)
Needless to say, I keep her in check
She was a bad-bad, nevertheless (yeah)
Callin' it quits now, baby, I'm a wreck (wreck)
Crash at my place, baby, you're a wreck (wreck)
Thinkin' in a bad way, losin' your grip
Screamin' at my face, baby, don't trip
Someone took a big L, don't know how that felt
Lookin' at you sideways, party on tilt
Some things you just can't refuse
She wanna ride me like a cruise
And I'm not tryna lose
Then you're left in the dust
Unless I stuck by ya
You're the sunflower
I think your love would be too much
Or you'll be left in the dust
Every time I'm leavin' on you (ooh)
You don't make it easy, no (no, no)
Wish I could be there for you
Give me a reason to, oh (oh)
Every time I'm walkin' out
I can hear you tellin' me to turn around
Fightin' for my trust and you won't back down
Even if we gotta risk it all right now, oh (now)
I know you're scared of the unknown ('known)
You don't wanna be alone (alone)
I know I always come and go (and go)
But it's out of my control
",annoyance,0.12663911283016205,0.025994010269641876,0.06665485352277756,1
494,494,13976,10,2019,Canada,21jGcNKet2qwijlDFuPiPb,31,Circles,1,2019-10-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,0.192,0.695,0.762,0.00244,-3.497,1.0,120.042,0.553,False,"We couldn't turn around
'Til we were upside down
I'll be the bad guy now
But, no, I ain't too proud
I couldn't be there
Even when I tried
You don't believe it
We do this every time
Seasons change and our love went cold
Feed the flame 'cause we can't let it go
Run away, but we're running in circles
I dare you to do something
I'm waiting on you again
So I don't take the blame
I got a feeling that it's time to let go
I say so
I knew that this was doomed from the get-go
You thought that it was special, special
But it was just the sex though, the sex though
And I still hear the echoes (the echoes)
Maybe you don't understand what I'm going through
It's only me
What you got to lose?
Make up your mind, tell me
What are you gonna do?
",disapproval,0.1938917338848114,0.009443740360438824,0.014830506406724453,1
495,495,14007,10,2019,Canada,7qEHsqek33rTcFNT9PFqLf,29,Someone You Loved,2,2019-10-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,0.751,0.501,0.405,0.0,-5.679,1.0,109.891,0.446,False,"I'm going under and this time I fear there's no one to save me
This all or nothing really got a way of driving me crazy
I need somebody to heal, somebody to know
Somebody to have, somebody to hold
It's easy to say, but it's never the same
I guess I kinda liked the way you numbed all the pain
Now the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down, and then you pulled the rug
I was getting kinda used to being someone you loved
This all or nothing way of loving got me sleeping without you
I guess I kinda liked the way you helped me escape
And I tend to close my eyes when it hurts sometimes
I fall into your arms
I'll be safe in your sound 'til I come back around
",love,0.01732279174029827,0.5291664600372314,0.13220486044883728,0
496,496,14036,10,2019,Canada,3eekarcy7kvN4yt5ZFzltW,28,HIGHEST IN THE ROOM,1,2019-10-04,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,0.0546,0.598,0.427,5.83e-06,-8.764,0.0,76.469,0.0605,True,"I got room in my fumes (Yeah)
She fill my mind up with ideas
I'm the highest in the room (It's lit)
Hope I make it outta here (Let's go)
She saw my eyes, she know I'm gone (Ah)
I see some things that you might fear
I'm doin' a show, I'll be back soon (Soon)
That ain't what she wanna hear (Nah)
Now I got her in my room (Ah)
Legs wrapped around my beard
Got the fastest car, it zoom (Skrrt)
When I'm with you, I feel alive
You say you love me, don't you lie (Yeah)
Won't cross my heart, don't wanna die
Keep the pistol on my side (Yeah)
Case it's fumes (Smoke)
We ain't stressin' 'bout the loot (Yeah)
My block made of quesería
This not the molly, this the boot
Ain't no comin' back from here
Live the life of La Familia
It's so much gang that I can't see ya (Yeah)
Turn it up 'til they can't hear (We can't)
Runnin', runnin' 'round for the thrill
Yeah, dawg, dawg, 'round my real (Gang)
Raw, raw, I been pourin' to the real (Drank)
Nah, nah, nah, they not back of the VIP (In the VIP)
Gorgeous, baby, keep me hard as steel
Ah, this my life, I did not choose
Uh, been on this since we was kids
We gon' stay on top and break the rules
Im the highest, you might got the midas touch
What the vibe is? You might be the vibest, yes
Everyone excited, everyone too excitied, yeah
Now, little extravagant, little too extravagant, yeah
Now, at night, everyone feel my vibe
In the broad day, everyone hypnotising, yeah
Im okay, and I took the cake, yeah
",excitement,0.009755638893693686,0.027382902801036835,0.00219551072223112,0
497,497,14064,10,2019,Canada,7aiClxsDWFRQ0Kzk5KI5ku,28,hot girl bummer,10,2019-10-01,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,0.128,0.778,0.559,0.0,-7.109,0.0,129.989,0.678,True,"Fuck you, and you, and you
I hate your friends and they hate me, too
I'm through, I'm through, I'm through
This that hot girl bummer anthem
Turn it up and throw a tantrum
This that throw up in your Birkin bag
Up with someone random
This that social awkward suicide
That buy your lips and buy your likes
I swear she had a man
But shit hit different when it's Thursday night
That college dropout music
Every day leg day, she be too thick
And my friends are all annoying
But we go dumb, yeah, we go stupid
This that 10K on the table just so we can be secluded
And the vodka came diluted
One more line, I'm superhuman
They can't box me in, I'm too left
This that drip, it's more like oceans
They can't fit me in a Trojan
Out of pocket, but I'm always in my bag, yeah, that's the slogan
This that, ""Who's all there?""
I'm pullin' up with a emo chick that's broken
",annoyance,0.5966499447822571,0.0021072409581393003,0.007844888605177402,1
498,498,14092,10,2019,Canada,1rgnBhdG2JDFTbYkYRZAku,27,Dance Monkey,7,2019-10-05,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,0.688,0.826,0.593,0.000161,-6.401,0.0,98.083,0.541,False,"They say, ""Oh my God, I see the way you shine
Take your hands, my dear, and place them both in mine""
You know you stopped me dead while I was passing by
And now I beg to see you dance just one more time
Ooh, I see you, see you, see you every time
And oh my, I, I, I like your style
You, you make me, make me, make me wanna cry
So they say
""Dance for me, dance for me, dance for me, oh-oh-oh
I've never seen anybody do the things you do before""
""Move for me, move for me, move for me, ayy-ayy-ayy
And when you're done, I'll make you do it all again""
I said, ""Oh my God, I see you walking by
Take my hands, my dear, and look me in my eyes""
Just like a monkey, I've been dancin' my whole life
Whoa-oh, whoa-oh, oh
",love,0.00520343566313386,0.5863513946533203,0.003957787994295359,0
499,499,14119,10,2019,United Kingdom,1rgnBhdG2JDFTbYkYRZAku,31,Dance Monkey,1,2019-10-01,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,0.688,0.826,0.593,0.000161,-6.401,0.0,98.083,0.541,False,"They say, ""Oh my God, I see the way you shine
Take your hands, my dear, and place them both in mine""
You know you stopped me dead while I was passing by
And now I beg to see you dance just one more time
Ooh, I see you, see you, see you every time
And oh my, I, I, I like your style
You, you make me, make me, make me wanna cry
So they say
""Dance for me, dance for me, dance for me, oh-oh-oh
I've never seen anybody do the things you do before""
""Move for me, move for me, move for me, ayy-ayy-ayy
And when you're done, I'll make you do it all again""
I said, ""Oh my God, I see you walking by
Take my hands, my dear, and look me in my eyes""
Just like a monkey, I've been dancin' my whole life
Whoa-oh, whoa-oh, oh
",love,0.00520343566313386,0.5863513946533203,0.003957787994295359,0
500,500,14150,10,2019,United Kingdom,21jGcNKet2qwijlDFuPiPb,31,Circles,6,2019-10-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,0.192,0.695,0.762,0.00244,-3.497,1.0,120.042,0.553,False,"We couldn't turn around
'Til we were upside down
I'll be the bad guy now
But, no, I ain't too proud
I couldn't be there
Even when I tried
You don't believe it
We do this every time
Seasons change and our love went cold
Feed the flame 'cause we can't let it go
Run away, but we're running in circles
I dare you to do something
I'm waiting on you again
So I don't take the blame
I got a feeling that it's time to let go
I say so
I knew that this was doomed from the get-go
You thought that it was special, special
But it was just the sex though, the sex though
And I still hear the echoes (the echoes)
Maybe you don't understand what I'm going through
It's only me
What you got to lose?
Make up your mind, tell me
What are you gonna do?
",disapproval,0.1938917338848114,0.009443740360438824,0.014830506406724453,1
501,501,14181,10,2019,United Kingdom,2tnVG71enUj33Ic2nFN6kZ,31,Ride It,4,2019-10-01,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,0.177,0.88,0.751,6.43e-05,-4.258,0.0,117.948,0.884,False,"(Ride it, ride it) touch my soul
(Ride it, ride it) let me feel you
(Ride it) turn the lights down low
(Ride it) from head to toe
Been about a month and 20 days
And we're going 'round and 'round just playing silly games
Now you're saying slow it down, not right now
Then you wink at me and walk away
Now, let it be, let it be, let it be known
Hold on, don't go
Touching and teasing me, telling me no
But this time I need to feel you
(Ride it) when we're all alone
(Ride it) just lose control
Movida was the club on Saturday
You're acting like a diva saying you don't wanna pay
It's gotta be your feisty style
Raise that brow
I love it when you look at me that way
Now we're in, you order a mojito at the bar
Reapply your lippy 'cause it came off on the glass
The DJ plays your favorite song, Kanye's on
Now you're beckoning for me to dance
Mm, pulling me, pulling me, pulling me close
Just close your eyes, girl
Whispering, telling me we gotta go
Won't you take me home, I wanna
",love,0.023935463279485703,0.6385460495948792,0.005520655307918787,0
502,502,14212,10,2019,United Kingdom,7qEHsqek33rTcFNT9PFqLf,30,Someone You Loved,7,2019-10-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,0.751,0.501,0.405,0.0,-5.679,1.0,109.891,0.446,False,"I'm going under and this time I fear there's no one to save me
This all or nothing really got a way of driving me crazy
I need somebody to heal, somebody to know
Somebody to have, somebody to hold
It's easy to say, but it's never the same
I guess I kinda liked the way you numbed all the pain
Now the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down, and then you pulled the rug
I was getting kinda used to being someone you loved
This all or nothing way of loving got me sleeping without you
I guess I kinda liked the way you helped me escape
And I tend to close my eyes when it hurts sometimes
I fall into your arms
I'll be safe in your sound 'til I come back around
",love,0.01732279174029827,0.5291664600372314,0.13220486044883728,0
503,503,14242,10,2019,United Kingdom,1xPpYbCaJWonL7IFXPDjON,29,Taste (Make It Shake),2,2019-10-01,Aitch,https://open.spotify.com/track/1xPpYbCaJWonL7IFXPDjON,0.277,0.761,0.442,0.0,-12.872,1.0,97.753,0.706,True,"Show 'em baby how you flex and make it shake
All that back and pretty face girl I'm trying to get a taste
I'm just bopping give a fuck who's in the place
Gucci buckle with the snake but hoodie looking bait
Make it drop, it's getting hot should we be waking up the house
Fuck it keep it up I know you love it when your loud
But if we hear the door knocking we can't make another sound
Love my bruddah's that's for life I know my family got me
Couple bitches, couple haterz, couple brands are on me
Leave me be I live my life with fucking cameras on me
Do my thing, I'm setting pace go tell a man to stop me
Couple bruddahs got a job, a couple buy and sell
Grew up sliding 'round in north manny you can kinda tell
If you see me with a girl my chick be looking fly as well
Louis V crepes and the belt but the bags Chanel
Had a rest and then I had to step the levels up
Got it in my head that I'm best so I aint stressing much
I aint on the fake shit so I ain't gonna beg for love
Gally love me anyway, Big Shelley and I wet it up
They
The aims to get the bag and then get off
Ain't got time to rest not settling for second to the top
Going all the way you know I got to get it never flop
Man step up in the dance and then we're wrecking up the spot
It's crazy how I'm living might of lost a couple screws
Blowing clouds up in the room now I'm off into the moon
Still gotta bit of youth in me I'm always in the mood
When I'm in the studio I don't want no one in the room
Uh
'Bout to take another sip I'm just young
And living life you can't blame it on the kid
Kick back with a bottle while I make another quid
I'm the captain of this ting and it gets wavy on my ship
(Yeah) Man stay with the squaddy
Waved in the lobby getting paid is my hobby
One thick ting should've seen the shape of her body
Got me taking videos when she's shaking it for me
I slide around from time to time
You likely find a lighty by my side
She's spicey likes to ride 'cause I'm the guy
She wifey nice and I say kind a shy
Put my hoodie on baby and go and make it shake
Tripping out when I'm blazing I saw a bathing ape
Got my girl going crazy I need to take a break
All these girls jumping on me it's got me taking chase
Who am I to complain when money and fame's what drives me insane
True say I could have worse problems
So I stay smiling and riding my wave
Shit quick slip slide in the rave
Got your chick lipstick on the side of my face
This his bitch but mine for the day
So he gets dismissed when I'm in the place
",annoyance,0.6052258685231209,0.5201017769868486,0.016883575124666095,1
504,504,14271,10,2019,United States,21jGcNKet2qwijlDFuPiPb,29,Circles,1,2019-10-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,0.192,0.695,0.762,0.00244,-3.497,1.0,120.042,0.553,False,"We couldn't turn around
'Til we were upside down
I'll be the bad guy now
But, no, I ain't too proud
I couldn't be there
Even when I tried
You don't believe it
We do this every time
Seasons change and our love went cold
Feed the flame 'cause we can't let it go
Run away, but we're running in circles
I dare you to do something
I'm waiting on you again
So I don't take the blame
I got a feeling that it's time to let go
I say so
I knew that this was doomed from the get-go
You thought that it was special, special
But it was just the sex though, the sex though
And I still hear the echoes (the echoes)
Maybe you don't understand what I'm going through
It's only me
What you got to lose?
Make up your mind, tell me
What are you gonna do?
",disapproval,0.1938917338848114,0.009443740360438824,0.014830506406724453,1
505,505,14300,10,2019,United States,3eekarcy7kvN4yt5ZFzltW,27,HIGHEST IN THE ROOM,1,2019-10-04,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,0.0546,0.598,0.427,5.83e-06,-8.764,0.0,76.469,0.0605,True,"I got room in my fumes (Yeah)
She fill my mind up with ideas
I'm the highest in the room (It's lit)
Hope I make it outta here (Let's go)
She saw my eyes, she know I'm gone (Ah)
I see some things that you might fear
I'm doin' a show, I'll be back soon (Soon)
That ain't what she wanna hear (Nah)
Now I got her in my room (Ah)
Legs wrapped around my beard
Got the fastest car, it zoom (Skrrt)
When I'm with you, I feel alive
You say you love me, don't you lie (Yeah)
Won't cross my heart, don't wanna die
Keep the pistol on my side (Yeah)
Case it's fumes (Smoke)
We ain't stressin' 'bout the loot (Yeah)
My block made of quesería
This not the molly, this the boot
Ain't no comin' back from here
Live the life of La Familia
It's so much gang that I can't see ya (Yeah)
Turn it up 'til they can't hear (We can't)
Runnin', runnin' 'round for the thrill
Yeah, dawg, dawg, 'round my real (Gang)
Raw, raw, I been pourin' to the real (Drank)
Nah, nah, nah, they not back of the VIP (In the VIP)
Gorgeous, baby, keep me hard as steel
Ah, this my life, I did not choose
Uh, been on this since we was kids
We gon' stay on top and break the rules
Im the highest, you might got the midas touch
What the vibe is? You might be the vibest, yes
Everyone excited, everyone too excitied, yeah
Now, little extravagant, little too extravagant, yeah
Now, at night, everyone feel my vibe
In the broad day, everyone hypnotising, yeah
Im okay, and I took the cake, yeah
",excitement,0.009755638893693686,0.027382902801036835,0.00219551072223112,0
506,506,14327,10,2019,United States,6Gg1gjgKi2AK4e0qzsR7sd,26,Bandit (with YoungBoy Never Broke Again),4,2019-10-04,Juice WRLD,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,0.0687,0.474,0.631,0.0,-5.884,0.0,180.051,0.425,True,"It's funny, the shit I put on this song ain't gon' sound nothin' like the shit we was just doin'
Oh woah, yeah
I just want bad bitches
Baddest, them bitches is the baddest, uh, uh
When I take the molly, I'm a savage
Uh, I say, uh
I don't need no molly to be savage, uh
When I'm on that molly, I feel savage, uh, uh
She the definition of a bad bitch
Stole her, I'm the definition of a bandit, uh, ayy
Put the Percs down and picked up the jiggas, jiggas, jiggas
Tommy in the fucking Tommy Hilfiger, 'figer, 'figer
That Tommy hit a nigga, Tommy Hilfiger, fuck niggas
I'm nice, when I'm high off the pills, I'ma fuck with her
I don't smoke skunk, but tonight I'm getting stuck, nigger
Pour the codeine up and put some molly in the cup with it
I know she a freak, uh-huh, she gon' fuck with it
She my velcro, uh-huh, guess I'm stuck with her
I dive in it like a sailor, I love to nail her
Addicted to her paraphernalia, I had to tell her
I see it like a fortune teller
Your ex-nigga did good, I could do better
Bad bitch from the woods, I think she a hunter
She a killer and an eater, she a Jeffery Dahmer
I can tell when she in her feelings, I can read her like a book
No TEC, no Beretta, FN on me, am I understood?
My brother point her out and she a bad bitch, I'm on her
Must ain't heard that I'm a savage, once I get a bitch, I own her
I see she got swag, I got cash so I want her
See this four-five in my pants, put on your ass, push up on bruh
Shawty, she a rider with that glizzy on her (With that glizzy on her)
And shawty, I'ma die there with no semi on me (Semi on me)
If we got a problem, we get rid of homie (Yeah)
Put 20 thousand in your pocket, we gon' get the money (Yeah)
I'm the definition of a bandit (Come on, bruh)
Took your heart from out his hands and still ain't saying shit (Honest)
Some new killers in my circle you done ran with it
Like this dirty .38, this bitch'll damage
Popping wheelies, 4K Trey, call when you land with it (Pop, pop, pop)
I let you drive inside my bros where they be laying with it
I work this bitch, I open up a can with it
Like fuck the stove, I make it jump without my hand in it
",amusement,0.29418668150901794,0.4581755722174421,0.004790765815414488,0
